investor_id,transaction_date,amfi_code,transaction_type,amount_inr
INV003801,2024-01-10,125497,SIP,8589
INV000360,2024-01-10,102887,REDEMPTION,370882
INV002935,2024-01-10,101208,LUMPSUM,177507
INV002416,2024-01-10,148569,REDEMPTION,238540
INV003321,2024-01-10,119551,SIP,4896
INV004914,2024-01-10,119598,SIP,9755
INV004384,2024-01-10,119092,SIP,26601
INV004763,2024-01-10,102886,SIP,11399
INV003263,2024-01-10,119094,SIP,51128
INV004253,2024-01-10,102885,SIP,5617
INV004958,2024-01-10,118634,SIP,13889
INV001709,2024-01-10,101206,SIP,2520
INV001745,2024-01-10,101206,LUMPSUM,313454
INV004775,2024-01-10,125497,SIP,9483
INV003328,2024-01-10,118632,SIP,14899
INV001981,2024-01-10,100033,LUMPSUM,41523
INV000752,2024-01-10,100033,REDEMPTION,181748
INV004514,2024-01-10,102885,SIP,1657
INV002628,2024-01-10,148568,LUMPSUM,348334
INV004871,2024-01-10,118635,SIP,58929
INV002070,2024-01-10,100025,SIP,7341
INV002099,2024-01-10,102885,LUMPSUM,197684
INV002510,2024-01-10,119598,SIP,12400
INV002679,2024-01-10,101208,SIP,9173
INV002403,2024-01-10,125497,SIP,1018
INV003863,2024-01-10,149322,SIP,5867
INV000056,2024-01-10,120506,SIP,7539
INV001873,2024-01-10,149323,SIP,1144
INV001648,2024-01-10,119094,REDEMPTION,364017
INV004339,2024-01-10,101208,SIP,3544
INV001547,2024-01-10,120506,REDEMPTION,332505
INV003312,2024-01-10,118635,SIP,11376
INV002854,2024-01-10,102886,SIP,1616
INV004434,2024-01-10,149323,LUMPSUM,366713
INV000881,2024-01-10,120506,SIP,4740
INV000228,2024-01-10,149322,SIP,9199
INV004924,2024-01-10,119598,SIP,881
INV001769,2024-01-10,119095,LUMPSUM,422150
INV003198,2024-01-10,149324,LUMPSUM,191311
INV001765,2024-01-10,125498,LUMPSUM,489627
INV004600,2024-01-10,119095,REDEMPTION,272996
INV001499,2024-01-10,119120,SIP,5264
INV004814,2024-01-10,101207,SIP,2133
INV001885,2024-01-10,101206,LUMPSUM,231186
INV002700,2024-01-10,118632,SIP,1724
INV000711,2024-01-10,119094,LUMPSUM,536709
INV002552,2024-01-10,119092,SIP,7826
INV002782,2024-01-10,100016,LUMPSUM,346937
INV001333,2024-01-10,148569,LUMPSUM,78411
INV004431,2024-01-10,119599,REDEMPTION,35842
INV002471,2024-01-10,119120,LUMPSUM,80721
INV000233,2024-01-10,120841,SIP,2177
INV004266,2024-01-10,120842,SIP,6545
INV003385,2024-01-10,118635,SIP,550
INV002635,2024-01-10,119093,LUMPSUM,25827
INV004038,2024-01-10,118636,REDEMPTION,122534
INV000682,2024-01-10,118632,LUMPSUM,423276
INV003964,2024-01-10,148567,SIP,43989
INV004172,2024-01-10,148569,SIP,42093
INV002831,2024-01-10,100016,LUMPSUM,344971
INV003403,2024-01-11,120841,REDEMPTION,344953
INV003218,2024-01-11,120504,SIP,45656
INV001467,2024-01-11,120504,SIP,459
INV004018,2024-01-11,101208,REDEMPTION,478549
INV000813,2024-01-11,120844,SIP,20378
INV002281,2024-01-11,118636,SIP,17267
INV004749,2024-01-11,119093,SIP,506
INV003539,2024-01-11,118633,LUMPSUM,489498
INV002495,2024-01-11,118632,SIP,8365
INV001419,2024-01-11,120506,SIP,1165
INV001673,2024-01-11,149323,SIP,8715
INV000263,2024-01-11,100033,SIP,5323
INV004270,2024-01-11,101206,LUMPSUM,52867
INV003492,2024-01-11,148569,REDEMPTION,350981
INV000989,2024-01-11,120843,SIP,14264
INV000755,2024-01-11,118634,LUMPSUM,248873
INV003144,2024-01-11,120844,SIP,7683
INV004961,2024-01-11,148569,REDEMPTION,366253
INV004719,2024-01-11,119599,SIP,6744
INV000142,2024-01-11,149324,LUMPSUM,145769
INV004223,2024-01-11,148569,SIP,412
INV002140,2024-01-11,118632,SIP,4177
INV003537,2024-01-11,100033,LUMPSUM,131820
INV001854,2024-01-11,149322,LUMPSUM,490229
INV004135,2024-01-11,149323,SIP,2477
INV003423,2024-01-11,149324,SIP,6139
INV004510,2024-01-11,120504,SIP,9343
INV004344,2024-01-11,148569,REDEMPTION,360347
INV000532,2024-01-11,101207,REDEMPTION,31942
INV000214,2024-01-11,120505,SIP,2346
INV003181,2024-01-11,149324,SIP,5882
INV003736,2024-01-11,148568,SIP,25566
INV003742,2024-01-11,119120,SIP,17737
INV000703,2024-01-11,125498,SIP,7759
INV004353,2024-01-11,118635,LUMPSUM,222986
INV001106,2024-01-11,125497,SIP,9669
INV002176,2024-01-11,119092,LUMPSUM,400583
INV001047,2024-01-11,149322,LUMPSUM,475917
INV004388,2024-01-11,102885,LUMPSUM,116845
INV002885,2024-01-11,125497,LUMPSUM,45105
INV000566,2024-01-11,120506,LUMPSUM,10380
INV002131,2024-01-11,120843,SIP,539
INV002344,2024-01-11,119095,LUMPSUM,28178
INV001863,2024-01-11,120503,LUMPSUM,385999
INV003797,2024-01-11,119552,LUMPSUM,208518
INV003352,2024-01-11,102885,SIP,8444
INV003229,2024-01-11,119551,REDEMPTION,44755
INV001744,2024-01-11,119552,SIP,3510
INV001066,2024-01-11,100033,LUMPSUM,205518
INV000171,2024-01-11,149324,SIP,525
INV003602,2024-01-11,149322,SIP,501
INV002545,2024-01-11,120504,REDEMPTION,386932
INV001865,2024-01-11,149323,SIP,3474
INV000543,2024-01-11,148568,SIP,16243
INV000649,2024-01-11,119095,SIP,5468
INV003683,2024-01-11,119094,SIP,46894
INV003167,2024-01-11,148568,SIP,7559
INV003961,2024-01-11,120506,SIP,2361
INV000360,2024-01-11,120842,SIP,886
INV002594,2024-01-11,102887,REDEMPTION,346681
INV002010,2024-01-11,100025,SIP,17634
INV003168,2024-01-11,149323,SIP,2306
INV001170,2024-01-11,149323,REDEMPTION,376526
INV004939,2024-01-11,120504,LUMPSUM,567295
INV000540,2024-01-11,100033,REDEMPTION,370304
INV002090,2024-01-11,120505,LUMPSUM,97909
INV001205,2024-01-11,119092,LUMPSUM,271412
INV004308,2024-01-11,120505,SIP,2508
INV002621,2024-01-11,120507,REDEMPTION,65881
INV000413,2024-01-11,120506,LUMPSUM,445536
INV004363,2024-01-11,149323,LUMPSUM,445758
INV001539,2024-01-12,149323,SIP,4714
INV000414,2024-01-12,119092,SIP,10281
INV002716,2024-01-12,119092,SIP,2347
INV003865,2024-01-12,100025,SIP,463
INV000813,2024-01-12,120843,SIP,3598
INV002613,2024-01-12,125497,LUMPSUM,53948
INV002045,2024-01-12,118632,REDEMPTION,118396
INV003454,2024-01-12,120843,SIP,7944
INV004850,2024-01-12,119092,SIP,48595
INV004342,2024-01-12,118635,SIP,2186
INV001538,2024-01-12,118636,SIP,2181
INV002401,2024-01-12,125498,SIP,3471
INV002243,2024-01-12,101207,SIP,599
INV004544,2024-01-12,101206,LUMPSUM,311066
INV000895,2024-01-12,149324,LUMPSUM,441094
INV004704,2024-01-12,120842,LUMPSUM,392506
INV000220,2024-01-12,125498,SIP,8058
INV002759,2024-01-12,125498,LUMPSUM,394961
INV003542,2024-01-12,120505,REDEMPTION,360525
INV001375,2024-01-12,100033,LUMPSUM,186485
INV001983,2024-01-12,119093,SIP,1638
INV003386,2024-01-12,102885,LUMPSUM,289354
INV003210,2024-01-12,102886,SIP,456
INV000150,2024-01-12,148567,LUMPSUM,77550
INV000487,2024-01-12,120503,SIP,7304
INV003160,2024-01-12,119120,LUMPSUM,286436
INV003222,2024-01-12,120842,SIP,3343
INV000988,2024-01-12,119093,LUMPSUM,259605
INV003860,2024-01-12,119599,LUMPSUM,138013
INV003057,2024-01-12,100016,REDEMPTION,280673
INV000534,2024-01-12,148567,SIP,7393
INV004069,2024-01-12,118636,LUMPSUM,391259
INV003733,2024-01-12,119552,SIP,2731
INV004831,2024-01-12,120504,SIP,13581
INV000682,2024-01-12,119599,REDEMPTION,374425
INV001822,2024-01-12,148567,LUMPSUM,200359
INV000840,2024-01-12,120506,LUMPSUM,245323
INV002798,2024-01-12,120503,SIP,41288
INV004401,2024-01-12,148569,SIP,1676
INV000631,2024-01-12,119551,REDEMPTION,317359
INV002786,2024-01-12,118635,SIP,1976
INV000290,2024-01-12,118634,REDEMPTION,147815
INV003103,2024-01-12,118633,SIP,2069
INV000175,2024-01-12,119598,LUMPSUM,96132
INV000522,2024-01-12,118634,SIP,1098
INV004005,2024-01-12,149324,REDEMPTION,166360
INV001466,2024-01-12,102887,LUMPSUM,309222
INV003771,2024-01-12,119094,SIP,1816
INV000175,2024-01-12,120503,SIP,884
INV003702,2024-01-13,119120,SIP,12766
INV001418,2024-01-13,119095,LUMPSUM,288021
INV004632,2024-01-13,148569,SIP,537
INV002681,2024-01-13,119095,SIP,848
INV001404,2024-01-13,125497,LUMPSUM,284280
INV000808,2024-01-13,120842,SIP,8878
INV001433,2024-01-13,149324,LUMPSUM,308296
INV000673,2024-01-13,118634,SIP,2086
INV004739,2024-01-13,102886,LUMPSUM,413324
INV001232,2024-01-13,125498,SIP,2795
INV004621,2024-01-13,125497,SIP,2699
INV002986,2024-01-13,120844,SIP,946
INV003670,2024-01-13,119551,SIP,47799
INV001717,2024-01-13,102886,REDEMPTION,353014
INV000683,2024-01-13,120842,SIP,456
INV002497,2024-01-13,120841,SIP,13159
INV000701,2024-01-13,125497,SIP,2663
INV001020,2024-01-13,101206,LUMPSUM,223108
INV004856,2024-01-13,120507,LUMPSUM,318735
INV004328,2024-01-13,100033,SIP,7396
INV004653,2024-01-13,119093,REDEMPTION,308702
INV003158,2024-01-13,118633,REDEMPTION,487726
INV003652,2024-01-13,118634,SIP,545
INV000977,2024-01-13,120842,SIP,2283
INV004761,2024-01-13,120507,SIP,2604
INV002217,2024-01-13,120507,SIP,2031
INV000415,2024-01-13,119095,LUMPSUM,119316
INV002909,2024-01-13,119552,SIP,2388
INV002080,2024-01-13,148569,SIP,55735
INV004292,2024-01-13,120504,REDEMPTION,152985
INV004534,2024-01-13,120843,SIP,11918
INV003262,2024-01-13,125497,SIP,5578
INV002202,2024-01-13,101207,SIP,1991
INV003146,2024-01-13,100025,LUMPSUM,399994
INV000638,2024-01-13,119551,SIP,6539
INV003373,2024-01-13,125498,REDEMPTION,443338
INV002434,2024-01-13,119120,SIP,13191
INV000552,2024-01-13,102887,REDEMPTION,102052
INV004230,2024-01-13,102885,REDEMPTION,125315
INV000223,2024-01-13,120842,SIP,11719
INV000082,2024-01-13,120504,SIP,3380
INV000820,2024-01-13,119599,SIP,43813
INV004959,2024-01-13,118636,LUMPSUM,432325
INV002262,2024-01-13,119598,SIP,3375
INV002554,2024-01-13,101206,SIP,1047
INV000599,2024-01-13,100016,SIP,49737
INV003065,2024-01-13,119093,LUMPSUM,425066
INV003698,2024-01-13,125498,SIP,5091
INV000327,2024-01-13,120507,SIP,2881
INV001528,2024-01-13,119599,SIP,40754
INV004790,2024-01-13,120841,SIP,545
INV004169,2024-01-13,102885,SIP,48618
INV003312,2024-01-13,100016,LUMPSUM,247986
INV004223,2024-01-13,120844,LUMPSUM,190795
INV003906,2024-01-13,148568,SIP,1087
INV003573,2024-01-14,119551,REDEMPTION,280396
INV000490,2024-01-14,148568,SIP,2309
INV002746,2024-01-14,118632,SIP,435
INV000546,2024-01-14,119120,SIP,4842
INV002942,2024-01-14,120842,SIP,2920
INV000253,2024-01-14,118632,LUMPSUM,380067
INV002942,2024-01-14,119095,LUMPSUM,43056
INV000854,2024-01-14,118633,SIP,59780
INV003475,2024-01-14,118633,SIP,401
INV001246,2024-01-14,119598,SIP,8465
INV000261,2024-01-14,102885,SIP,9649
INV004539,2024-01-14,125498,LUMPSUM,172640
INV003620,2024-01-14,125497,SIP,2718
INV001690,2024-01-14,119093,SIP,20315
INV002256,2024-01-14,101206,SIP,44525
INV002142,2024-01-14,120503,LUMPSUM,377263
INV001252,2024-01-14,148569,REDEMPTION,53866
INV004548,2024-01-14,148568,SIP,55894
INV002843,2024-01-14,120844,REDEMPTION,130159
INV001397,2024-01-14,125497,LUMPSUM,416815
INV001926,2024-01-14,102885,SIP,3256
INV002500,2024-01-14,102885,LUMPSUM,276324
INV004877,2024-01-14,125497,SIP,4003
INV003399,2024-01-14,101208,REDEMPTION,479186
INV000908,2024-01-14,120505,SIP,27787
INV000211,2024-01-14,119095,LUMPSUM,171856
INV000210,2024-01-14,120842,SIP,16400
INV004495,2024-01-14,118635,REDEMPTION,115605
INV002911,2024-01-14,120506,LUMPSUM,315721
INV004482,2024-01-14,119120,LUMPSUM,261875
INV003766,2024-01-14,119552,LUMPSUM,225256
INV000189,2024-01-14,119120,SIP,8241
INV000293,2024-01-14,100033,SIP,25238
INV001977,2024-01-14,101207,REDEMPTION,340055
INV003304,2024-01-14,120841,SIP,3545
INV003951,2024-01-14,125497,SIP,3100
INV004961,2024-01-14,119092,SIP,5075
INV003366,2024-01-14,148568,LUMPSUM,485715
INV001806,2024-01-14,149324,SIP,29074
INV001530,2024-01-14,149324,SIP,4062
INV003946,2024-01-14,120504,SIP,10932
INV003810,2024-01-14,102885,REDEMPTION,441808
INV004030,2024-01-14,120842,LUMPSUM,54035
INV000757,2024-01-14,148567,SIP,9443
INV000471,2024-01-14,101206,LUMPSUM,398977
INV002714,2024-01-14,120503,LUMPSUM,237833
INV003865,2024-01-14,102887,SIP,3448
INV001972,2024-01-14,100025,SIP,1125
INV003208,2024-01-14,119120,SIP,470
INV002868,2024-01-14,148568,REDEMPTION,257574
INV004014,2024-01-14,119599,SIP,8772
INV001852,2024-01-14,120505,SIP,2315
INV002003,2024-01-14,125498,REDEMPTION,157057
INV002003,2024-01-14,120503,REDEMPTION,271129
INV003189,2024-01-14,120503,LUMPSUM,82411
INV001536,2024-01-14,100033,SIP,24928
INV002187,2024-01-14,102885,LUMPSUM,400717
INV001300,2024-01-14,100016,LUMPSUM,453082
INV003797,2024-01-14,119598,LUMPSUM,379407
INV004924,2024-01-14,100016,SIP,5272
INV001055,2024-01-14,119092,SIP,1834
INV001985,2024-01-14,120506,REDEMPTION,25673
INV001365,2024-01-14,101208,REDEMPTION,392668
INV000443,2024-01-14,100033,SIP,7828
INV004593,2024-01-14,125497,LUMPSUM,343193
INV001651,2024-01-14,119551,REDEMPTION,6684
INV003811,2024-01-14,120843,SIP,54067
INV000607,2024-01-14,100033,SIP,3331
INV003354,2024-01-14,120504,SIP,54121
INV000793,2024-01-14,101206,SIP,6759
INV004254,2024-01-14,119093,LUMPSUM,336976
INV000786,2024-01-14,101206,SIP,4447
INV001631,2024-01-15,120844,LUMPSUM,138775
INV004318,2024-01-15,120504,SIP,9085
INV004378,2024-01-15,118632,SIP,7498
INV002348,2024-01-15,120842,REDEMPTION,271794
INV001557,2024-01-15,119120,LUMPSUM,11887
INV002911,2024-01-15,149322,SIP,1736
INV004319,2024-01-15,102887,SIP,2853
INV004549,2024-01-15,149323,SIP,2373
INV001846,2024-01-15,102886,LUMPSUM,329051
INV003604,2024-01-15,120841,SIP,2242
INV000261,2024-01-15,119552,REDEMPTION,489019
INV002143,2024-01-15,120844,SIP,2685
INV002232,2024-01-15,120844,REDEMPTION,261477
INV002412,2024-01-15,118633,SIP,8181
INV003420,2024-01-15,118634,SIP,22016
INV001322,2024-01-15,125497,SIP,1994
INV002863,2024-01-15,120507,SIP,2630
INV003732,2024-01-15,120841,SIP,11385
INV001036,2024-01-15,120506,LUMPSUM,344823
INV002034,2024-01-15,148569,SIP,29964
INV003739,2024-01-15,118633,LUMPSUM,190275
INV002420,2024-01-15,149324,SIP,2750
INV003598,2024-01-15,148567,SIP,1892
INV002718,2024-01-15,119095,SIP,1626
INV000322,2024-01-15,119599,SIP,6786
INV004467,2024-01-15,120505,SIP,9943
INV004496,2024-01-15,119598,SIP,2220
INV004912,2024-01-15,100016,REDEMPTION,227454
INV000006,2024-01-15,149323,LUMPSUM,325595
INV001969,2024-01-15,102887,SIP,408
INV000729,2024-01-15,102886,SIP,22497
INV003166,2024-01-15,102885,SIP,14626
INV002851,2024-01-15,120506,SIP,2709
INV004616,2024-01-15,100025,LUMPSUM,147660
INV001800,2024-01-15,100033,SIP,2331
INV001599,2024-01-15,100033,SIP,1945
INV002773,2024-01-15,101206,SIP,43036
INV004151,2024-01-15,120506,LUMPSUM,417730
INV000286,2024-01-15,100025,SIP,1940
INV003688,2024-01-15,118633,LUMPSUM,18336
INV004095,2024-01-15,118635,SIP,2697
INV001728,2024-01-15,119094,SIP,5645
INV000961,2024-01-15,120506,SIP,5061
INV003219,2024-01-15,119120,REDEMPTION,389517
INV002805,2024-01-15,120504,REDEMPTION,63924
INV002174,2024-01-15,118635,SIP,11878
INV002932,2024-01-15,118634,REDEMPTION,380616
INV004064,2024-01-15,119551,SIP,823
INV003771,2024-01-15,149324,SIP,45650
INV004066,2024-01-15,148567,SIP,6184
INV001376,2024-01-15,120844,SIP,25358
INV004971,2024-01-15,119551,SIP,5682
INV004887,2024-01-15,148568,LUMPSUM,471491
INV000405,2024-01-15,120504,SIP,2197
INV002510,2024-01-15,119552,SIP,59928
INV004854,2024-01-15,119095,SIP,1633
INV000761,2024-01-15,148568,LUMPSUM,250576
INV001023,2024-01-15,148567,SIP,2009
INV003912,2024-01-15,148568,SIP,5222
INV000814,2024-01-15,118632,SIP,2470
INV001534,2024-01-16,148567,REDEMPTION,519314
INV004997,2024-01-16,101207,REDEMPTION,312957
INV004605,2024-01-16,120507,LUMPSUM,436022
INV002441,2024-01-16,149323,SIP,2580
INV002151,2024-01-16,119551,SIP,12463
INV004490,2024-01-16,120505,SIP,8074
INV001912,2024-01-16,101208,SIP,2105
INV003475,2024-01-16,120506,SIP,1638
INV004467,2024-01-16,119095,REDEMPTION,353750
INV001433,2024-01-16,148569,LUMPSUM,139261
INV004983,2024-01-16,100016,SIP,25883
INV000177,2024-01-16,100025,SIP,8389
INV001721,2024-01-16,120841,REDEMPTION,468986
INV000523,2024-01-16,101206,REDEMPTION,51499
INV001867,2024-01-16,120841,SIP,3231
INV003105,2024-01-16,125498,REDEMPTION,70650
INV000718,2024-01-16,101207,SIP,1056
INV000864,2024-01-16,125498,SIP,1725
INV001783,2024-01-16,119599,SIP,44734
INV004052,2024-01-16,118636,SIP,12607
INV002236,2024-01-16,148568,SIP,2336
INV004916,2024-01-16,120843,SIP,11029
INV003673,2024-01-16,101207,SIP,1072
INV002206,2024-01-16,125497,LUMPSUM,324696
INV002420,2024-01-16,119095,LUMPSUM,232210
INV002752,2024-01-16,120843,LUMPSUM,32885
INV001859,2024-01-16,118633,SIP,26735
INV000200,2024-01-16,119092,SIP,2131
INV002596,2024-01-16,119551,LUMPSUM,264928
INV003066,2024-01-16,102887,SIP,1174
INV002633,2024-01-16,100025,LUMPSUM,421984
INV000421,2024-01-16,120503,LUMPSUM,208513
INV004972,2024-01-16,101208,LUMPSUM,400361
INV000612,2024-01-16,118633,SIP,56380
INV004695,2024-01-16,120506,REDEMPTION,137179
INV000829,2024-01-16,148569,SIP,1884
INV002143,2024-01-16,119120,LUMPSUM,97403
INV004446,2024-01-16,118636,LUMPSUM,75970
INV000324,2024-01-16,102887,LUMPSUM,29241
INV002038,2024-01-16,148569,SIP,2602
INV003325,2024-01-16,119599,LUMPSUM,28481
INV003675,2024-01-16,102885,LUMPSUM,154530
INV001198,2024-01-16,120844,REDEMPTION,481961
INV004426,2024-01-16,118633,SIP,430
INV000418,2024-01-16,120503,SIP,57926
INV004701,2024-01-16,119551,REDEMPTION,53070
INV004069,2024-01-16,120504,SIP,426
INV000992,2024-01-16,148568,SIP,2726
INV001883,2024-01-16,119092,SIP,1754
INV002551,2024-01-16,118636,SIP,8963
INV003888,2024-01-16,149323,LUMPSUM,269108
INV003978,2024-01-16,119092,SIP,891
INV003077,2024-01-16,119120,REDEMPTION,158057
INV003193,2024-01-17,100033,SIP,8630
INV002735,2024-01-17,119093,LUMPSUM,413752
INV003652,2024-01-17,100033,SIP,2070
INV004231,2024-01-17,119092,REDEMPTION,402802
INV001494,2024-01-17,100016,SIP,2714
INV001045,2024-01-17,120506,LUMPSUM,471797
INV003531,2024-01-17,101207,SIP,17302
INV004281,2024-01-17,120843,SIP,3335
INV003231,2024-01-17,118634,SIP,1106
INV004630,2024-01-17,120504,SIP,26756
INV004704,2024-01-17,149323,SIP,589
INV001612,2024-01-17,118636,LUMPSUM,177998
INV004848,2024-01-17,119552,SIP,596
INV002400,2024-01-17,100025,LUMPSUM,360777
INV001385,2024-01-17,119598,LUMPSUM,180728
INV003221,2024-01-17,101207,SIP,17257
INV003574,2024-01-17,120506,REDEMPTION,462002
INV000891,2024-01-17,120506,LUMPSUM,107578
INV001463,2024-01-17,101206,SIP,5632
INV003552,2024-01-17,120503,LUMPSUM,270675
INV001156,2024-01-17,120844,LUMPSUM,42654
INV003757,2024-01-17,100025,SIP,23229
INV004791,2024-01-17,102886,LUMPSUM,11792
INV000706,2024-01-17,148567,LUMPSUM,194240
INV002472,2024-01-17,102885,SIP,2055
INV000440,2024-01-17,118635,SIP,4455
INV002395,2024-01-17,118636,SIP,12212
INV003691,2024-01-17,120842,REDEMPTION,274289
INV000768,2024-01-17,118632,SIP,489
INV003227,2024-01-17,120507,SIP,986
INV001300,2024-01-17,119094,SIP,550
INV002736,2024-01-17,100025,SIP,12423
INV000287,2024-01-17,118632,SIP,8910
INV000201,2024-01-17,120507,SIP,3570
INV002238,2024-01-17,102886,SIP,6843
INV003329,2024-01-17,102886,SIP,1021
INV003410,2024-01-17,100033,SIP,2017
INV004633,2024-01-17,101207,REDEMPTION,48527
INV000303,2024-01-17,149324,LUMPSUM,174144
INV003920,2024-01-17,119552,SIP,29333
INV001411,2024-01-17,120843,LUMPSUM,260319
INV003693,2024-01-17,101206,SIP,10863
INV000510,2024-01-17,149322,SIP,22582
INV000019,2024-01-17,101207,SIP,10386
INV003058,2024-01-17,120503,SIP,21710
INV004421,2024-01-17,118632,SIP,3198
INV000988,2024-01-17,118634,LUMPSUM,555388
INV000517,2024-01-17,119092,SIP,2166
INV000019,2024-01-17,119598,LUMPSUM,180938
INV001415,2024-01-17,119598,SIP,13730
INV003579,2024-01-17,120507,REDEMPTION,295544
INV000030,2024-01-17,119094,LUMPSUM,571973
INV004285,2024-01-17,101207,SIP,4983
INV004677,2024-01-18,118634,SIP,44380
INV000585,2024-01-18,148568,LUMPSUM,36431
INV004116,2024-01-18,148567,SIP,2385
INV002493,2024-01-18,148569,SIP,925
INV003480,2024-01-18,148569,SIP,3382
INV000483,2024-01-18,119599,SIP,54925
INV002883,2024-01-18,119551,SIP,59410
INV002306,2024-01-18,149324,SIP,404
INV000215,2024-01-18,148567,SIP,2655
INV003798,2024-01-18,119092,SIP,5461
INV000380,2024-01-18,148567,SIP,4959
INV003869,2024-01-18,100025,SIP,1793
INV001098,2024-01-18,120506,REDEMPTION,230310
INV002527,2024-01-18,125497,SIP,486
INV003033,2024-01-18,101206,LUMPSUM,198398
INV004397,2024-01-18,101206,LUMPSUM,210482
INV004110,2024-01-18,100016,LUMPSUM,127792
INV004539,2024-01-18,125497,LUMPSUM,295583
INV004601,2024-01-18,148567,REDEMPTION,340135
INV002772,2024-01-18,120506,SIP,9856
INV001237,2024-01-18,100016,SIP,2463
INV001581,2024-01-18,119120,LUMPSUM,297847
INV004140,2024-01-18,149322,SIP,425
INV002965,2024-01-18,120506,LUMPSUM,275352
INV002727,2024-01-18,125497,REDEMPTION,299947
INV000694,2024-01-18,118636,LUMPSUM,560851
INV004602,2024-01-18,119094,SIP,21809
INV004391,2024-01-18,118636,SIP,13159
INV000026,2024-01-18,102886,SIP,22997
INV001251,2024-01-18,119120,REDEMPTION,117286
INV000390,2024-01-18,118634,LUMPSUM,93834
INV001570,2024-01-18,101208,LUMPSUM,328011
INV003200,2024-01-18,148569,REDEMPTION,282034
INV002873,2024-01-18,119551,SIP,2185
INV003016,2024-01-18,148567,SIP,2174
INV000246,2024-01-18,120841,SIP,41302
INV004744,2024-01-18,119120,LUMPSUM,69463
INV004750,2024-01-18,125497,SIP,5108
INV004718,2024-01-18,120841,SIP,25148
INV000371,2024-01-18,118636,SIP,8712
INV001868,2024-01-18,119093,SIP,2001
INV004132,2024-01-18,120504,SIP,1992
INV002763,2024-01-18,102886,SIP,6188
INV003781,2024-01-18,102886,LUMPSUM,386823
INV000841,2024-01-18,120842,LUMPSUM,176285
INV004524,2024-01-18,149323,LUMPSUM,453038
INV000517,2024-01-18,120844,SIP,25861
INV000270,2024-01-18,101208,REDEMPTION,411208
INV004916,2024-01-18,125498,SIP,27811
INV002870,2024-01-18,148568,SIP,16953
INV004656,2024-01-18,149324,SIP,8136
INV004463,2024-01-18,102886,SIP,488
INV002750,2024-01-18,120507,LUMPSUM,61079
INV003421,2024-01-18,100025,LUMPSUM,284946
INV002668,2024-01-18,118632,SIP,49709
INV003398,2024-01-18,102887,REDEMPTION,340063
INV002883,2024-01-18,120505,REDEMPTION,181729
INV003236,2024-01-18,101207,SIP,3422
INV000857,2024-01-18,149322,LUMPSUM,558718
INV004090,2024-01-18,118632,REDEMPTION,227578
INV004299,2024-01-18,101206,REDEMPTION,344565
