investor_id,avg_gap,total_sips,at_risk
INV004377,118.66666666666667,4,True
INV004378,167.0,3,True
INV004379,76.0,3,True
INV004380,133.5,3,True
INV004381,124.66666666666667,4,True
INV004382,261.0,2,True
INV004383,,1,False
INV004384,31.666666666666668,4,False
INV004385,,1,False
INV004386,,1,False
INV004387,93.0,2,True
INV004388,28.5,5,False
INV004389,,1,False
INV004390,,1,False
INV004391,57.0,6,True
INV004392,90.4,6,True
INV004393,115.0,3,True
INV004394,260.0,2,True
INV004395,,1,False
INV004398,144.0,3,True
INV004399,,1,False
INV004400,46.57142857142857,8,True
INV004401,69.85714285714286,8,True
INV004402,,1,False
INV004403,73.6,6,True
INV004404,165.0,2,True
INV004406,99.0,2,True
INV004407,41.666666666666664,4,True
INV004408,185.0,3,True
INV004410,40.9,11,True
INV004411,61.0,6,True
INV004412,82.33333333333333,7,True
INV004413,69.0,8,True
INV004414,53.857142857142854,8,True
INV004415,250.0,2,True
INV004416,,1,False
INV004417,,1,False
INV004418,59.25,5,True
INV004419,,1,False
INV004420,145.0,4,True
INV004421,90.8,6,True
INV004422,,1,False
INV004423,,1,False
INV004424,101.0,2,True
INV004425,164.0,3,True
INV004426,112.0,3,True
INV004427,50.8,11,True
INV004428,28.666666666666668,4,False
INV004430,122.0,2,True
INV004433,,1,False
INV004434,84.6,6,True
INV004435,108.0,2,True
INV004436,94.25,5,True
INV004437,248.0,2,True
INV004438,89.0,2,True
INV004439,129.0,3,True
INV004440,148.5,3,True
INV004441,92.25,5,True
INV004442,125.33333333333333,4,True
INV004443,99.25,5,True
INV004444,48.0,2,True
INV004445,128.0,4,True
INV004446,65.8,6,True
INV004447,49.833333333333336,7,True
INV004448,87.0,4,True
INV004449,86.66666666666667,4,True
INV004450,61.6,6,True
INV004451,84.0,6,True
INV004452,81.0,7,True
INV004453,53.5,3,True
INV004454,98.4,6,True
INV004455,50.0,6,True
INV004456,162.0,2,True
INV004457,81.4,6,True
INV004458,,1,False
INV004459,53.833333333333336,7,True
INV004460,42.5,9,True
INV004461,113.0,3,True
INV004462,203.5,3,True
INV004463,94.8,6,True
INV004464,62.5,7,True
INV004465,78.75,5,True
INV004466,115.5,5,True
INV004467,85.0,5,True
INV004468,76.83333333333333,7,True
INV004469,,1,False
INV004471,148.0,4,True
INV004472,50.666666666666664,7,True
INV004473,73.33333333333333,7,True
INV004474,83.0,5,True
INV004475,67.83333333333333,7,True
INV004476,142.33333333333334,4,True
INV004477,58.714285714285715,8,True
INV004479,71.0,5,True
INV004480,,1,False
INV004481,102.0,3,True
INV004482,120.66666666666667,4,True
INV004483,184.0,3,True
INV004484,61.6,6,True
INV004485,77.0,3,True
INV004486,149.0,3,True
INV004487,59.0,3,True
INV004488,111.75,5,True
INV004489,259.0,2,True
INV004490,78.0,3,True
INV004491,142.5,3,True
INV004492,116.0,4,True
INV004493,111.0,5,True
INV004494,213.0,3,True
INV004495,74.33333333333333,4,True
INV004496,124.25,5,True
INV004497,125.5,5,True
INV004498,95.5,3,True
INV004500,,1,False
INV004501,18.0,2,False
INV004502,74.5,7,True
INV004503,,1,False
INV004504,55.142857142857146,8,True
INV004505,20.0,5,False
INV004506,173.0,3,True
INV004507,,1,False
INV004508,142.0,4,True
INV004509,102.0,5,True
INV004510,213.0,3,True
INV004511,37.2,6,True
INV004512,,1,False
INV004513,120.25,5,True
INV004514,96.0,5,True
INV004515,41.0,3,True
INV004516,186.0,3,True
INV004517,86.6,6,True
INV004518,106.25,5,True
INV004519,206.0,3,True
INV004520,97.5,5,True
INV004521,54.5,7,True
INV004522,,1,False
INV004523,87.2,6,True
INV004524,429.0,2,True
INV004525,210.0,2,True
INV004526,89.0,4,True
INV004527,55.666666666666664,4,True
INV004528,54.0,7,True
INV004529,143.33333333333334,4,True
INV004530,66.0,2,True
INV004531,60.0,8,True
INV004532,,1,False
INV004533,55.0,7,True
INV004534,74.5,5,True
INV004535,446.0,2,True
INV004536,,1,False
INV004537,69.0,2,True
INV004538,,1,False
INV004539,,1,False
INV004540,44.333333333333336,4,True
INV004541,,1,False
INV004542,34.0,7,False
INV004543,225.0,2,True
INV004544,68.0,4,True
INV004545,57.666666666666664,4,True
INV004546,137.33333333333334,4,True
INV004547,67.5,7,True
INV004548,162.0,4,True
INV004549,84.75,5,True
INV004551,52.0,4,True
INV004552,,1,False
INV004553,82.25,5,True
INV004555,53.142857142857146,8,True
INV004556,,1,False
INV004557,108.0,5,True
INV004558,291.0,2,True
INV004560,48.375,9,True
INV004561,186.5,3,True
INV004562,83.8,6,True
INV004563,64.83333333333333,7,True
INV004564,,1,False
INV004565,233.5,3,True
INV004566,84.0,3,True
INV004567,114.5,5,True
INV004568,78.66666666666667,4,True
INV004569,,1,False
INV004570,,1,False
INV004572,,1,False
INV004573,69.66666666666667,4,True
INV004574,54.57142857142857,8,True
INV004575,126.0,2,True
INV004576,63.0,6,True
INV004577,,1,False
INV004578,40.666666666666664,4,True
INV004579,43.857142857142854,8,True
INV004580,,1,False
INV004581,72.14285714285714,8,True
INV004582,140.33333333333334,4,True
INV004583,380.0,2,True
INV004584,73.66666666666667,4,True
INV004585,82.0,4,True
INV004586,,1,False
INV004587,,1,False
INV004588,,1,False
INV004589,71.4,6,True
INV004590,,1,False
INV004591,13.0,2,False
INV004592,77.0,5,True
INV004593,107.25,5,True
INV004594,59.142857142857146,8,True
INV004595,65.0,5,True
INV004596,,1,False
INV004597,,1,False
INV004598,84.2,6,True
INV004599,,1,False
INV004600,211.5,3,True
INV004602,59.625,9,True
INV004603,,1,False
INV004604,69.75,5,True
INV004605,,1,False
INV004606,84.0,4,True
INV004607,56.0,8,True
INV004608,55.0,8,True
INV004609,136.33333333333334,4,True
INV004610,,1,False
INV004611,51.166666666666664,7,True
INV004612,,1,False
INV004614,79.6,6,True
INV004615,383.0,2,True
INV004616,78.75,5,True
INV004617,39.25,9,True
INV004618,,1,False
INV004619,45.666666666666664,4,True
INV004620,196.0,2,True
INV004621,54.25,9,True
INV004622,235.5,3,True
INV004623,86.5,3,True
INV004624,,1,False
INV004625,96.4,6,True
INV004626,180.5,3,True
INV004627,96.5,5,True
INV004628,,1,False
INV004629,64.57142857142857,8,True
INV004630,50.625,9,True
INV004631,64.71428571428571,8,True
INV004632,110.0,4,True
INV004633,78.16666666666667,7,True
INV004634,95.33333333333333,4,True
INV004635,58.666666666666664,7,True
INV004636,75.6,6,True
INV004637,197.0,3,True
INV004638,54.333333333333336,7,True
INV004639,30.0,3,False
INV004640,68.33333333333333,7,True
INV004641,67.8,6,True
INV004642,54.8,6,True
INV004643,50.6,6,True
INV004644,8.0,2,False
INV004645,297.0,2,True
INV004646,64.5,7,True
INV004647,70.66666666666667,7,True
INV004648,79.33333333333333,4,True
INV004649,,1,False
INV004650,80.8,6,True
INV004651,38.75,5,True
INV004652,19.0,2,False
INV004653,169.5,3,True
INV004654,104.5,5,True
INV004655,120.66666666666667,4,True
INV004656,233.5,3,True
INV004657,,1,False
INV004659,65.66666666666667,4,True
INV004660,151.5,3,True
INV004661,69.71428571428571,8,True
INV004662,,1,False
INV004663,,1,False
INV004664,188.5,3,True
INV004665,83.4,6,True
INV004666,,1,False
INV004667,106.0,2,True
INV004668,221.0,2,True
INV004669,24.666666666666668,4,False
INV004670,,1,False
INV004672,72.0,7,True
INV004673,87.66666666666667,4,True
INV004674,5.0,2,False
INV004675,,1,False
INV004676,255.0,2,True
INV004677,113.66666666666667,4,True
INV004678,121.0,4,True
INV004679,110.0,5,True
INV004680,47.166666666666664,7,True
INV004681,7.0,2,False
INV004682,42.25,9,True
INV004683,253.0,2,True
INV004684,201.0,3,True
INV004685,,1,False
INV004686,,1,False
INV004687,103.33333333333333,4,True
INV004688,77.6,6,True
INV004689,129.0,3,True
INV004690,,1,False
INV004691,,1,False
INV004692,83.6,6,True
INV004693,59.0,5,True
INV004694,109.75,5,True
INV004695,118.0,5,True
INV004696,12.0,4,False
INV004697,,1,False
INV004698,202.0,3,True
INV004699,110.66666666666667,4,True
INV004700,116.5,3,True
INV004701,20.0,7,False
INV004702,105.0,3,True
INV004703,228.0,2,True
INV004704,93.8,6,True
INV004705,,1,False
INV004707,,1,False
INV004709,72.66666666666667,4,True
INV004710,,1,False
INV004711,81.0,5,True
INV004712,48.57142857142857,8,True
INV004713,,1,False
INV004715,56.833333333333336,7,True
INV004716,74.0,7,True
INV004717,89.0,2,True
INV004718,146.0,2,True
INV004719,48.25,5,True
INV004720,100.0,4,True
INV004721,379.0,2,True
INV004722,200.0,3,True
INV004723,198.0,2,True
INV004724,49.0,3,True
INV004725,121.0,3,True
INV004727,203.0,2,True
INV004728,28.0,2,False
INV004730,191.0,2,True
INV004731,75.5,3,True
INV004733,78.25,5,True
INV004734,86.33333333333333,4,True
INV004735,88.0,3,True
INV004736,75.0,3,True
INV004737,54.55555555555556,10,True
INV004738,93.2,6,True
INV004739,110.25,5,True
INV004740,138.0,3,True
INV004741,72.33333333333333,7,True
INV004742,118.0,3,True
INV004743,,1,False
INV004744,104.0,3,True
INV004745,279.0,2,True
INV004746,,1,False
INV004747,116.0,5,True
INV004748,69.25,5,True
INV004749,80.0,2,True
INV004750,202.5,3,True
INV004751,136.5,3,True
INV004752,45.0,5,True
INV004753,61.4,6,True
INV004754,87.5,5,True
INV004755,61.166666666666664,7,True
INV004756,95.5,5,True
INV004757,,1,False
INV004758,186.5,3,True
INV004759,183.0,3,True
INV004760,126.0,2,True
INV004761,71.4,6,True
INV004762,,1,False
INV004763,83.5,7,True
INV004764,83.0,6,True
INV004765,40.0,2,True
INV004766,,1,False
INV004767,115.5,3,True
INV004768,,1,False
INV004769,100.75,5,True
INV004770,72.85714285714286,8,True
INV004771,113.5,5,True
INV004772,177.0,2,True
INV004773,,1,False
INV004774,107.5,3,True
INV004775,239.5,3,True
INV004776,57.375,9,True
INV004777,,1,False
INV004778,,1,False
INV004779,,1,False
INV004780,69.5,7,True
INV004781,94.0,3,True
INV004782,,1,False
INV004783,,1,False
INV004784,104.33333333333333,4,True
INV004785,66.16666666666667,7,True
INV004786,119.25,5,True
INV004787,72.33333333333333,7,True
INV004788,99.0,2,True
INV004790,94.0,4,True
INV004791,231.5,3,True
INV004792,193.0,2,True
INV004794,58.0,2,True
INV004795,13.0,2,False
INV004796,14.666666666666666,4,False
INV004797,69.0,4,True
INV004798,53.666666666666664,7,True
INV004799,123.0,2,True
INV004801,203.5,3,True
INV004802,90.0,5,True
INV004803,138.66666666666666,4,True
INV004804,79.2,6,True
INV004805,44.666666666666664,7,True
INV004806,93.0,2,True
INV004807,36.857142857142854,8,True
INV004808,104.5,3,True
INV004810,,1,False
INV004811,57.5,5,True
INV004812,38.0,2,True
INV004813,62.0,6,True
INV004814,99.33333333333333,4,True
INV004815,199.0,3,True
INV004816,191.0,2,True
INV004817,119.0,5,True
INV004818,69.33333333333333,4,True
INV004819,62.0,7,True
INV004820,118.0,2,True
INV004821,75.66666666666667,4,True
INV004822,93.75,5,True
INV004823,103.5,5,True
INV004825,70.0,7,True
INV004826,113.33333333333333,4,True
INV004827,179.0,2,True
INV004828,19.0,4,False
INV004829,71.75,5,True
INV004830,61.0,3,True
INV004831,293.0,2,True
INV004832,352.0,2,True
INV004833,65.4,6,True
INV004834,38.625,9,True
INV004835,92.25,5,True
INV004836,131.0,4,True
INV004837,110.25,5,True
INV004839,,1,False
INV004840,41.0,7,True
INV004841,157.33333333333334,4,True
INV004842,,1,False
INV004843,50.857142857142854,8,True
INV004844,66.66666666666667,7,True
INV004845,81.8,6,True
INV004846,119.0,4,True
INV004847,73.5,7,True
INV004848,54.125,9,True
INV004849,106.0,4,True
INV004850,103.25,5,True
INV004851,200.0,2,True
INV004852,211.5,3,True
INV004853,101.33333333333333,4,True
INV004854,120.0,5,True
INV004855,49.666666666666664,4,True
INV004856,81.0,4,True
INV004857,205.0,2,True
INV004858,100.5,5,True
INV004860,78.4,6,True
INV004861,261.0,2,True
INV004862,273.0,2,True
INV004863,68.0,7,True
INV004864,43.285714285714285,8,True
INV004865,76.33333333333333,7,True
INV004866,110.66666666666667,4,True
INV004867,134.0,4,True
INV004868,56.0,8,True
INV004869,71.0,2,True
INV004870,102.0,2,True
INV004871,69.14285714285714,8,True
INV004872,233.0,2,True
INV004874,191.5,3,True
INV004875,87.25,5,True
INV004876,102.5,5,True
INV004877,80.5,7,True
INV004878,,1,False
INV004879,,1,False
INV004880,72.75,5,True
INV004881,199.5,3,True
INV004882,139.0,2,True
INV004883,58.0,3,True
INV004884,124.0,3,True
INV004885,77.33333333333333,4,True
INV004886,134.0,2,True
INV004887,,1,False
INV004888,63.0,4,True
INV004889,70.66666666666667,7,True
INV004890,177.5,3,True
INV004891,55.857142857142854,8,True
INV004892,136.0,4,True
INV004893,16.0,2,False
INV004894,74.33333333333333,4,True
INV004895,90.5,3,True
INV004896,79.4,6,True
INV004897,,1,False
INV004898,,1,False
INV004899,70.0,5,True
INV004900,71.66666666666667,4,True
INV004901,54.6,6,True
INV004903,107.75,5,True
INV004904,74.0,3,True
INV004905,,1,False
INV004906,,1,False
INV004907,39.333333333333336,4,True
INV004908,93.0,5,True
INV004909,,1,False
INV004910,88.75,5,True
INV004911,63.666666666666664,7,True
INV004912,137.33333333333334,4,True
INV004913,87.0,6,True
INV004914,129.33333333333334,4,True
INV004915,55.0,5,True
INV004916,75.5,7,True
INV004917,51.0,7,True
INV004918,88.5,5,True
INV004919,117.5,3,True
INV004920,69.5,5,True
INV004921,,1,False
INV004922,214.5,3,True
INV004923,73.0,3,True
INV004924,59.75,9,True
INV004925,70.83333333333333,7,True
INV004926,66.28571428571429,8,True
INV004927,34.166666666666664,7,False
INV004928,,1,False
INV004929,150.66666666666666,4,True
INV004930,41.0,2,True
INV004931,213.0,2,True
INV004932,134.66666666666666,4,True
INV004933,53.0,3,True
INV004934,56.5,5,True
INV004935,152.0,2,True
INV004937,,1,False
INV004938,87.5,5,True
INV004939,87.0,5,True
INV004940,,1,False
INV004942,42.666666666666664,4,True
INV004943,132.33333333333334,4,True
INV004944,162.5,3,True
INV004945,115.5,5,True
INV004946,,1,False
INV004947,45.0,6,True
INV004948,105.33333333333333,4,True
INV004949,23.0,3,False
INV004950,106.25,5,True
INV004951,115.66666666666667,4,True
INV004952,258.0,2,True
INV004953,67.16666666666667,7,True
INV004954,184.0,2,True
INV004955,115.0,3,True
INV004956,59.142857142857146,8,True
INV004957,53.0,3,True
INV004958,73.16666666666667,7,True
INV004959,68.6,6,True
INV004960,68.5,3,True
INV004961,233.0,3,True
INV004962,77.5,5,True
INV004963,109.75,5,True
INV004964,143.5,3,True
INV004966,,1,False
INV004967,63.2,6,True
INV004968,36.75,5,True
INV004969,80.25,5,True
INV004970,61.5,5,True
INV004971,245.0,2,True
INV004972,171.5,3,True
INV004973,55.0,9,True
INV004974,52.42857142857143,8,True
INV004977,295.0,2,True
INV004978,63.833333333333336,7,True
INV004979,123.5,3,True
INV004980,139.0,3,True
INV004981,49.142857142857146,8,True
INV004982,123.33333333333333,4,True
INV004983,57.666666666666664,7,True
INV004984,75.33333333333333,7,True
INV004985,139.33333333333334,4,True
INV004986,81.33333333333333,7,True
INV004987,101.0,4,True
INV004988,443.0,2,True
INV004989,100.0,5,True
INV004990,80.66666666666667,4,True
INV004991,,1,False
INV004992,81.5,7,True
INV004993,188.0,2,True
INV004994,67.0,4,True
INV004995,75.33333333333333,4,True
INV004996,46.333333333333336,10,True
INV004997,71.0,7,True
INV004998,112.0,3,True
INV004999,108.0,2,True
